gsis_id,display_name,position,birth_date,pfr_id,espn_id
00-0039375,Josh Newton,CB,2000-09-14,NewtJo00,4365319
00-0023020,Levi Newton,G,1983-06-30,,
00-0012081,Nate Newton,G,1961-12-20,NewtNa00,47
NEW750204,Bob Newton,G,1949-08-16,NewtBo20,
NEW776997,Tom Newton,RB,1954-03-08,NewtTo00,
00-0012082,Tim Newton,NT,1963-03-23,NewtTi20,6649
00-0040558,Isaiah Neyor,WR,2001-06-07,NeyoIs00,4428116
00-0033123,Yannick Ngakoue,DE,1995-03-31,NgakYa00,3053044
00-0024227,Haloti Ngata,DT,1984-01-21,NgatHa20,9598
00-0038484,Joseph Ngata,WR,2001-01-09,NgatJo01,4426426
00-0012085,Dat Nguyen,ILB,1975-09-25,NguyDa20,1838
00-0036367,Lucas Niang,OT,1998-08-19,NianLu00,4038552
NIC114560,Calvin Nicholas,WR,1964-06-11,NichCa20,
NIC124310,Everett Nicholas,DB,1968-12-24,,
00-0025496,Stephen Nicholas,OLB,1983-05-01,NichSt99,10553
00-0034387,Bilal Nichols,DT,1996-09-14,NichBi00,3117922
00-0034481,Deatrick Nichols,CB,1994-06-08,NichDe00,3126311
00-0012092,Gerald Nichols,DT,1964-02-10,NichGe20,7079
00-0038409,Lew Nichols III,RB,2001-08-16,NichLe00,4428119
NIC286400,Mark Nichols,LB,1956-10-23,NichMa20,
NIC315040,Mark Nichols,WR,1959-10-29,NichMa00,
00-0037181,Rayshad Nichols,DT,1999-06-09,NichRa00,4032721
NIC400960,Ricky Nichols,WR,1962-07-27,NichRi20,
00-0024371,A.J. Nicholson,LB,1983-06-25,NichA.20,
NIC544160,Calvin Nicholson,DB,1967-07-09,NichCa21,
00-0023575,Donte Nicholson,DB,1981-12-18,NichDo20,8555
NIC572800,Frank Nicholson,LB,1961-03-06,NichFr20,
NIC601440,Jim Nicholson,OT,1949-02-28,NichJi20,
00-0033527,Montae Nicholson,FS,1995-12-04,NichMo00,3134683
00-0012102,Hardy Nickerson,MLB,1965-09-01,NickHa00,218
00-0033344,Hardy Nickerson,MLB,1994-01-05,NickHa02,2978211
00-0034274,Parry Nickerson,CB,1994-10-11,NickPa00,3041098
00-0022100,Donnie Nickey,FS,1980-04-25,NickDo20,4612
00-0026304,Carl Nicks,G,1985-05-14,NickCa20,11398
00-0027005,Hakeem Nicks,WR,1988-01-14,NickHa01,12586
00-0032796,Dadi Nicolas,LB,1992-09-29,NicoDa00,3929954
NIC801920,Scott Nicolas,LB,1960-08-07,NicoSc20,
NIE092287,Steve Niehaus,DT,1954-09-25,NiehSt20,
NIE184574,Rob Niehoff,DB,1964-05-09,NiehRo20,
NIE369148,Hans Nielsen,K,1952-11-18,nielshan01,
NIE376848,Gifford Nielsen,QB,1954-10-25,NielGi00,
00-0034296,Ben Niemann,LB,1995-07-27,NiemBe00,3140643
00-0036648,Nick Niemann,LB,1997-12-02,NiemNi00,4036141
00-0023686,Doug Nienhuis,OT,1982-02-16,NienDo20,
NIE738296,John Nies,P,1967-02-13,NiesJo20,
00-0037385,Michael Niese,G,1998-01-13,NiesMi00,4051353
NIG415291,Nick Nighswander,C,1952-11-03,NighNi20,
00-0035084,Yosh Nijman,OT,1996-01-02,NijmYo01,3871880
00-0039679,Ben Nikkel,DB,2001-05-12,NikkBe00,4874465
00-0031044,Troy Niklas,TE,1992-09-18,NiklTr00,16797
00-0020670,J.R. Niklos,RB,1979-06-19,,
NIL276861,John Niland,G,1944-02-29,NilaJo00,
00-0022013,Lance Nimmo,OT,1979-09-13,,
00-0024349,Rob Ninkovich,OLB,1984-02-01,NinkRo20,9721
00-0028856,Adam Nissley,TE,1988-05-06,NissAd00,15143
00-0036458,Hunter Niswander,P,1994-11-26,NiswJa00,3045246
00-0024188,Rudy Niswanger,C,1982-11-09,NiswRu20,10348
NIT553722,Bjorn Nittmo,K,1966-07-26,nittmbjo01,
00-0039732,Bo Nix,QB,2000-02-25,NixxBo00,4426338
00-0020413,John Nix,DT,1976-11-24,NixxJo20,3999846
00-0031049,Louis Nix,DT,1991-07-31,NixILo00,16806
00-0029127,Lucas Nix,G,1989-09-28,NixxLu00,15354
00-0012124,Roosevelt Nix,DE,1967-04-17,NixxRo20,7377
00-0030741,Roosevelt Nix,FB,1992-03-30,NixxRo01,17223
00-0026830,David Nixon,LB,1985-03-16,NixoDa20,13081
00-0036558,Daviyon Nixon,DT,1998-12-13,NixoDa00,4360484
NIX581406,Fred Nixon,WR,1958-09-22,NixoFr20,
00-0029355,James Nixon,CB,1988-02-02,NixoJa00,15541
NIX664464,Jeff Nixon,DB,1956-10-13,NixoJe20,
00-0035133,Keisean Nixon,DB,1997-06-22,NixoKe00,4259493
00-0032157,Taurean Nixon,CB,1991-02-07,NixoTa00,2515587
NIX747522,Tory Nixon,DB,1962-02-24,NixoTo20,
00-0036536,Tre Nixon,WR,1998-01-26,NixoTr01,4047648
00-0029867,Xavier Nixon,OT,1990-09-17,NixoXa00,16335
00-0035742,Cameron Nizialek,P,1995-03-10,NiziCa00,3072765
NIZ415291,Bob Niziolek,TE,1958-06-30,NiziBo20,
00-0033885,David Njoku,TE,1996-07-10,NjokDa00,3123076
00-0039637,Maema Njongmeta,LB,2001-03-09,NjonMa00,4428125
00-0025638,Chad Nkang,DB,1985-07-01,NkanCh99,10694
00-0034664,Elijah Nkansah,OT,1994-12-28,NkanEl00,3059936
00-0032761,Robert Nkemdiche,DT,1994-09-19,NkemRo00,3051886
00-0020261,Mathias Nkwenti,OT,1978-05-11,NkweMa20,
00-0023963,Alvin Nnabuife,DB,1983-04-03,,
00-0034818,Derrick Nnadi,NT,1996-05-09,NnadDe00,3122930
NOA017662,Kaiser Noa,FB,,,
00-0019668,Kaulana Noa,OT,1976-12-29,,
NOB166116,Tommy Nobis,MLB,1943-09-20,NobiTo00,
00-0012135,Brandon Noble,DT,1974-04-10,NoblBr20,2009
00-0012136,Brian Noble,LB,1962-09-06,NoblBr21,6815
00-0029183,Danny Noble,TE,1989-03-30,NoblDa00,15416
NOB415290,Don Noble,TE,1965-10-11,NoblDo20,
NOB581406,James Noble,WR,1963-08-14,NoblJa20,
NOB664464,Mike Noble,LB,1963-10-31,NoblMi20,
00-0037421,Desmond Noel,G,1998-02-12,NoelDe00,4589052
00-0040138,Jaylin Noel,WR,2002-09-04,NoelJa00,4586312
00-0031639,Merrill Noel,CB,1991-09-10,NoelMe01,3892442
00-0012145,Tori Noel,DB,1975-02-17,,
00-0012146,Al Noga,DT,1965-09-16,NogaAl20,6737
00-0012147,Niko Noga,LB,1962-03-01,NogaNi20,
NOG622935,Peter Noga,LB,1964-06-24,,
00-0026948,Troy Nolan,DB,1986-09-07,NolaTr99,12707
00-0040706,Walter Nolen,DT,2003-10-14,NoleWa00,4685503
00-0022687,Ben Noll,OT,1981-11-14,NollBe20,
00-0012155,Danny Noonan,DT,1965-07-14,NoonDa20,
NOR072224,Keith Nord,FS,1957-03-03,NordKe20,
NOR090280,Fred Nordgren,NT,1959-12-11,NordFr20,
00-0024825,Jake Nordin,FB,1984-07-08,NordJa00,11142
00-0036488,Quinn Nordin,K,1998-08-16,NordQu00,4046532
NOR108336,Mark Nordquist,G,1945-11-03,NordMa20,
00-0012166,Erik Norgard,G,1965-11-04,NorgEr20,7354
00-0012167,Mark Nori,G,1974-01-01,,
NOR216672,Tony Norman,DE,1955-01-27,NormTo20,
NOR234728,Ben Norman,RB,1955-12-16,NormBe20,
NOR252784,Chris Norman,P,1962-05-25,NormCh20,
00-0020369,Dennis Norman,OT,1980-01-26,NormDe20,2771
NOR288896,Joe Norman,ILB,1956-10-15,NormJo20,
00-0020828,Josh Norman,TE,1980-07-27,NormJo00,4283
00-0029285,Josh Norman,CB,1987-12-15,NormJo01,15124
NOR361120,Tim Norman,OT,1959-07-10,NormTi20,
00-0012175,Todd Norman,OT,1971-09-11,,
00-0040748,Omarr Norman-Lott,DT,2002-03-11,NormOm00,4591008
NOR397232,David Norrie,QB,1963-11-30,NorrDa20,
NOR458150,Jimmy Norris,DB,1964-03-12,NorrJi21,
00-0032998,Jared Norris,LB,1993-07-19,NorrJa00,2575997
NOR469456,Jerome Norris,DB,1964-01-31,NorrJe20,
NOR505568,Jon Norris,DE,1962-11-01,NorrJo20,
00-0039453,Morice Norris Jr.,DB,2000-09-27,NorrMo01,4880777
00-0027091,Slade Norris,LB,1985-10-25,NorrSl99,12708
00-0020508,Moran Norris,FB,1978-06-16,NorrMo00,2664
NOR541680,Ulysses Norris,TE,1957-01-15,NorrUl00,
00-0012188,Mike Norseth,QB,1964-08-22,NorsMi20,
00-0032681,Marquez North,WR,1995-04-21,NortMa00,3044716
00-0019650,Dennis Northcutt,WR,1977-12-22,NortDe00,2163
00-0012191,Gabe Northern,DE,1974-06-08,NortGa20,980
NOR611002,Reggie Northrup,LB,1993-10-17,NortRe01,2969932
00-0029304,Brad Nortman,P,1989-09-12,NortBr00,15051
00-0040595,Bill Norton,DE,2000-07-07,NortBi00,4426401
00-0034434,Kendrick Norton,DT,1997-06-07,NortKe01,3917847
00-0012196,Ken Norton,MLB,1966-09-29,NortKe00,237
00-0033752,Storm Norton,OT,1994-05-16,NortSt00,2973014
00-0022446,Zach Norton,DB,1981-11-19,NortZa20,3999847
NOR776408,Jay Norvell,LB,1963-03-28,NorvJa20,
00-0031122,Andrew Norwell,G,1991-10-25,NorwAn01,17388
00-0027724,Eric Norwood,DE,1988-05-24,NorwEr99,13429
00-0024294,Jerious Norwood,RB,1983-07-29,NorwJe00,9665
00-0026739,Jordan Norwood,WR,1986-09-28,NorwJo00,12587
00-0031327,Kevin Norwood,WR,1989-09-23,NorwKe00,16841
NOR794464,Ralph Norwood,OT,1966-01-23,NorwRa20,
00-0012203,Scott Norwood,K,1960-07-17,norwosco01,
00-0036846,Tre Norwood,CB,1999-04-19,NorwTr00,4241396
00-0034803,Joe Noteboom,OT,1995-06-19,NoteJo00,3040008
NOT415290,Mike Nott,QB,1952-05-19,NottMi00,
00-0012205,Dexter Nottage,DE,1970-11-14,NottDe20,7669
NOT622935,Don Nottingham,RB,1949-06-28,NottDo00,
00-0039827,Hunter Nourzad,C,2000-11-26,NourHu00,4367645
00-0012208,Jay Novacek,TE,1962-10-24,NovaJa00,6510
NOV207644,Jack Novak,TE,1953-06-06,NovaJa01,
00-0012210,Jeff Novak,G,1967-07-27,NovaJe20,7577
NOV415288,Ken Novak,DT,1954-07-03,NovaKe20,
00-0023096,Nick Novak,K,1981-08-21,novaknic01,9329
00-0012212,Craig Novitsky,G,1971-05-12,NoviCr20,7684
00-0039303,Mike Novitsky,C,1999-12-17,NoviMi00,4362465
00-0012213,Brent Novoselsky,TE,1966-01-08,NovoBr00,6611
00-0029058,Drew Nowak,C,1990-03-07,NowaDr00,15366
00-0041398,Riley Nowakowski,FB,2002-06-30,NowaRi00,4693370
00-0038660,Trevor Nowaske,LB,1998-11-07,NowaTr00,5144894
00-0029709,Ty Nsekhe,OT,1985-10-27,NsekTy00,15724
00-0012217,Mark Nua,OT,1964-01-12,,
00-0023660,Shaun Nua,DE,1981-05-22,,8642
00-0039861,Tyler Nubin,SAF,2001-06-14,NubiTy00,4430261
NUG332232,Dan Nugent,G,1953-08-22,NugeDa20,
00-0019575,David Nugent,DT,1977-10-27,NugeDa21,2332
00-0039700,Drake Nugent,C,2001-02-09,NugeDr00,4428144
00-0023482,Mike Nugent,K,1982-03-02,nugenmik01,8461
NUG664464,Terry Nugent,QB,1961-12-05,NugeTe20,
00-0027131,Keith Null,QB,1985-09-24,NullKe00,12709
00-0031957,Rakeem Nunez-Roches,DT,1993-07-03,NuneRa00,2575453
NUN332232,Frank Nunley,MLB,1945-10-01,NunlFr20,
00-0012223,Jeremy Nunley,DE,1971-09-19,NunlJe20,7629
00-0012225,Freddie Joe Nunn,DE,1962-04-09,NunnFr20,6905
00-0026497,Terrence Nunn,WR,1986-07-25,,
00-0036126,Josh Nurse,CB,1996-07-17,NursJo00,4249092
00-0012226,Doug Nussmeier,QB,1970-12-11,NussDo00,7682
00-0040906,Garrett Nussmeier,QB,2002-02-06,NussGa00,4567747
00-0012227,Tom Nutten,G,1971-06-08,NuttTo20,910
NUZ207645,Rick Nuzum,C,1952-06-30,NuzuRi20,
NUZ622935,Chip Nuzzo,DB,1965-07-26,NuzzCh20,
00-0033321,Noble Nwachukwu,DE,1994-11-30,NwacNo00,2976647
00-0030240,Uzoma Nwachukwu,WR,1990-12-15,NwacUz00,16502
00-0025857,Ogemdi Nwagbuo,DT,1985-12-24,NwagOg00,11709
00-0041559,Febechi Nwaiwu,G,2003-02-17,NwaiFe00,4880873
00-0025536,Uche Nwaneri,G,1984-03-20,NwanUc20,10592
00-0036842,Kene Nwangwu,RB,1998-02-09,NwanKe00,4035537
00-0040957,Xavier Nwankpa,SAF,2003-12-08,NwanXa00,4685491
00-0012229,Chukie Nwokorie,DE,1975-07-10,NwokCh20,2054
00-0034350,Uchenna Nwosu,LB,1996-12-28,NwosUc00,3120358
NYE276861,Blaine Nye,G,1946-03-29,NyexBl00,
00-0040958,Pete Nygra,C,2002-08-29,NygrPe00,4682626
NYS415291,Lee Nystrom,OT,1951-10-30,NystLe20,
00-0028865,Louis Nzegwu,DE,1989-05-15,,15139
00-0034008,Eric Nzeocha,LB,1993-04-01,NzeoEr00,2976179
00-0031961,Mark Nzeocha,OLB,1990-01-19,NzeoMa00,2576030
OBA415291,Ronnie O'Bard,DB,1958-06-11,OBarRo20,
00-0012237,Herman O'Berry,DB,1971-07-11,OBerHe20,8102
00-0012246,Ken O'Brien,QB,1960-11-27,OBriKe00,6483
00-0032297,Kitt O'Brien,G,1990-04-29,OBriKi00,2470264
OBR609092,Mike O'Brien,DB,1956-04-25,OBriMi20,
OCA415291,John O'Callaghan,TE,1964-05-15,OCalJo20,
00-0024350,Ryan O'Callaghan,OT,1983-07-19,OCalRy20,9722
00-0038579,Aidan O'Connell,QB,1998-09-01,OConAi00,4260394
00-0027154,Jake O'Connell,TE,1985-11-06,OConJa00,12710
00-0026234,Kevin O'Connell,QB,1985-05-25,OConKe00,11328
00-0038764,Patrick O'Connell,LB,1998-12-31,OConPa01,4364623
00-0023864,Adam O'Connor,G,1983-01-27,,
00-0033595,Pat O'Connor,DE,1993-11-01,OConPa00,2980206
OCO528549,Paul O'Connor,G,1962-11-07,OConPa20,
OCO679563,Tom O'Connor,P,1963-11-08,OConTo20,
00-0034781,Dorian O'Daniel,LB,1994-09-04,ODanDo00,3045132
ODE332232,Stu O'Dell,LB,1951-11-27,ODelSt20,
00-0035853,Carter O'Donnell,G,1998-12-23,ODonCa00,4611135
00-0028676,Matthew O'Donnell,OT,1989-03-26,ODonMa00,14726
00-0012261,Neil O'Donnell,QB,1966-07-03,ODonNe00,127
00-0031079,Pat O'Donnell,P,1991-02-22,ODonPa00,16863
ODO766692,Neil O'Donoghue,K,1953-01-18,odononei02,
00-0012263,Matt O'Dwyer,G,1972-09-01,ODwyMa20,778
00-0012264,Pat O'Hara,QB,1968-09-27,,
00-0019276,Shaun O'Hara,C,1977-06-23,OHarSh20,2410
00-0020326,Dan O'Leary,TE,1977-09-01,OLeaDa20,2744
00-0032117,Nick O'Leary,TE,1992-08-31,OLeaNi00,2576804
OMA332232,Jim O'Malley,LB,1951-07-24,OMalJi20,
00-0032932,Ryan O'Malley,TE,1993-07-24,OMalRy00,2566643
00-0019323,Andre O'Neal,LB,1975-12-12,ONeaAn20,2449
00-0012271,Brian O'Neal,RB,1970-02-25,ONeaBr20,7717
ONE059327,Calvin O'Neal,LB,1954-10-06,ONeaCa20,
00-0032838,Cedric O'Neal,RB,1994-01-29,ONeaCe00,3016887
00-0019645,Deltha O'Neal,CB,1977-01-30,ONeaDe00,2146
ONE118654,Ken O'Neal,TE,1962-06-21,ONeaKe20,
00-0012274,Leslie O'Neal,DE,1964-05-07,ONeaLe00,214
00-0019089,Matt O'Neal,C,1977-05-05,,
00-0025562,Oren O'Neal,FB,1983-09-08,ONeaOr00,10618
00-0038826,Raiqwon O'Neal,OT,2000-01-12,ONeaRa00,4361528
00-0012275,Robert O'Neal,DB,1971-02-01,ONeaRo20,
ONE415289,Ed O'Neil,ILB,1952-09-08,ONeiEd20,
00-0021677,Keith O'Neil,LB,1980-08-26,ONeiKe20,5146
00-0034158,Brian O'Neill,OT,1995-09-15,ONeiBr00,3123954
00-0041459,Eric O'Neill,DE,2003-07-01,ONeiEr00,4892218
00-0012282,Kevin O'Neill,LB,1975-04-14,ONeiKe21,1702
00-0012283,Pat O'Neill,P,1971-02-09,oneilpat01,7616
00-0031951,James O'Shaughnessy,TE,1992-01-14,O'ShJa00,2508079
OSH415291,Terry O'Shea,TE,1966-12-03,OSheTe20,
OST401790,Dwayne O'Steen,DB,1954-12-20,OSteDw20,
00-0012287,Dennis O'Sullivan,DT,1976-01-28,OSulDe20,2124
00-0021296,J.T. O'Sullivan,QB,1979-08-25,OSulJ.00,3745
00-0040061,Connor O'Toole,LB,2002-08-27,OTooCo00,4605491
00-0022515,Anthony Oakley,G,1981-08-16,OaklAn20,
00-0012288,Bart Oates,C,1958-12-16,OateBa00,7165
OAT332232,Brad Oates,OT,1953-09-30,OateBr20,
OAT498348,Victor Oatis,WR,1959-01-06,OatiVi20,
00-0031500,Efe Obada,DE,1992-04-13,ObadEf00,3734467
00-0012292,Terry Obee,WR,1968-06-15,ObeeTe00,7222
00-0012293,Roman Oben,OT,1972-10-09,ObenRo20,1054
00-0041109,Namdi Obiazor,LB,2002-04-19,ObiaNa00,5085407
00-0036119,George Obinna,DE,1996-08-23,ObinGe00,3120964
00-0032698,Julien Obioha,DE,1994-07-07,ObioJu00,2972309
00-0026788,Cyril Obiozor,LB,1986-09-26,ObioCy99,13006
00-0024463,Ben Obomanu,WR,1983-10-30,ObomBe00,9835
OBR110744,Jim Obradovich,TE,1953-04-02,ObraJi00,
OBR775208,Mike Obrovac,OT,1955-10-11,ObroMi20,
00-0030849,Nnamdi Obukwelu,DT,1991-04-13,,17081
00-0032571,Victor Ochi,LB,1993-10-02,OchiVi00,2565903
00-0023373,Craig Ochs,QB,1981-08-20,,
00-0026046,Steve Octavien,LB,1984-11-25,OctaSt00,11774
00-0012303,Don Odegard,DB,1966-11-22,OdegDo20,
00-0038144,Adedayo Odeleye,DE,1997-10-17,OdelAd00,5066095
00-0012304,Derrick Oden,LB,1970-09-29,OdenDe20,7433
ODE498348,McDonald Oden,TE,1958-03-28,OdenMc20,
00-0033969,Ifeadi Odenigbo,DE,1994-04-08,OdenIf00,2974353
00-0036480,Dayo Odeyingbo,DE,1999-09-24,OdeyDa00,4242659
00-0032397,Rees Odhiambo,OT,1992-09-23,OdhiRe00,2573312
00-0036942,Osa Odighizuwa,DT,1998-08-13,OdigOs00,4035840
00-0031562,Owa Odighizuwa,DE,1992-04-01,OdigOw00,2510866
00-0022918,Antwan Odom,DE,1981-09-24,OdomAn20,5582
00-0033234,Chris Odom,DE,1994-09-16,OdomCh00,3042361
00-0012306,Cliff Odom,LB,1958-08-15,OdomCl20,6726
ODO127782,Henry Odom,RB,1959-02-12,OdomHe20,
00-0012309,Jason Odom,OT,1974-03-31,OdomJa20,1055
00-0021914,Joe Odom,LB,1979-12-14,OdomJo20,4649
ODO191673,Ricky Odom,DB,1956-09-16,OdomRi20,
ODO319455,Steve Odom,WR,1952-09-05,OdomSt00,
00-0012311,Nate Odomes,CB,1965-08-25,OdomNa00,6719
ODO447237,Riley Odoms,TE,1950-03-01,OdomRi00,
00-0027878,Jared Odrick,DE,1987-12-31,OdriJa99,13244
00-0038145,Thomas Odukoya,TE,1997-05-05,OdukTh00,4363554
00-0034091,George Odum,DB,1993-11-03,OdumGe00,3050199
00-0039173,Kenneth Odumegwu,DT,2000-11-29,OdumKe00,5149889
00-0039919,Rome Odunze,WR,2002-06-03,OdunRo00,4431299
00-0012314,John Offerdahl,MLB,1964-08-17,OffeJo00,7182
OFF553722,Tony Office,LB,1960-02-24,OffiTo20,
00-0019820,Kendrick Office,DE,1978-08-02,OffiKe20,3446
00-0021196,Willie Offord,S,1978-12-22,OffoWi20,3598
00-0012317,A.J. Ofodile,TE,1973-10-09,OfodA.00,546
00-0033073,Emmanuel Ogbah,DE,1993-11-06,OgbaEm00,2977740
00-0012320,Eric Ogbogu,LB,1975-07-18,OgboEr20,1552
00-0036716,Amen Ogbongbemiga,LB,1998-09-04,OgboAm00,4038432
00-0027140,Chris Ogbonnaya,RB,1986-05-20,OgboCh00,12517
00-0037270,Otito Ogbonnia,DT,2000-08-25,OgboOt00,4367210
00-0028655,Ollie Ogbu,DT,1987-05-18,OgbuOl00,14649
00-0032233,Cedric Ogbuehi,OT,1992-04-25,OgbuCe00,2511825
00-0029866,Emmanuel Ogbuehi,TE,1990-08-17,OgbuEm00,16347
00-0012321,Jeff Ogden,WR,1975-02-22,OgdeJe00,1690
00-0012322,Jonathan Ogden,OT,1974-07-31,OgdeJo00,962
00-0022106,Marques Ogden,OT,1980-11-15,,3999848
OGH474619,Vince Oghobaase,DT,,,
00-0039509,Ovie Oghoufo,DE,2000-03-27,OghoOv00,4361326
00-0037213,Kehinde Oginni Hassan,DL,1999-03-03,OginKe00,5061223
00-0012323,Kendall Ogle,LB,1975-11-25,OgleKe20,1940
00-0012324,Alfred Oglesby,DT,1967-01-27,OgleAl20,6918
00-0019766,Cedric Oglesby,K,1977-07-26,oglesced01,3512
00-0023288,Evan Oglesby,DB,1981-12-18,OgleEv20,9423
00-0030527,Alec Ogletree,ILB,1991-09-25,OgleAl00,15806
00-0037292,Andrew Ogletree,TE,1998-07-28,OgleAn00,4722908
OGL664464,Craig Ogletree,LB,1968-04-02,OgleCr20,
00-0026780,Kevin Ogletree,WR,1987-08-05,OgleKe00,12588
OGR415291,Pat Ogrin,DE,1958-02-10,OgriPa20,
00-0033854,Dare Ogunbowale,RB,1994-05-04,OgunDa00,2983509
00-0036949,Adetokunbo Ogundeji,LB,1998-10-09,OgunAd01,4046693
00-0033905,Larry Ogunjobi,DT,1994-06-03,OgunLa00,3050122
00-0019246,Adewale Ogunleye,DE,1977-08-09,OgunAd00,2868
00-0020005,Ifeanyi Ohalete,S,1979-05-22,OhalIf20,2841
00-0026999,Michael Oher,OT,1986-05-28,OherMi20,12621
00-0026909,Rich Ohrnberger,C,1986-02-14,OhrnRi20,12711
00-0038142,David Ojabo,LB,2000-05-17,OjabDa00,4426507
00-0036390,Michael Ojemudia,CB,1997-09-12,OjemMi00,3894830
00-0024353,Quinn Ojinnaka,G,1984-04-23,OjinQu20,9725
00-0020390,Onome Ojo,WR,1977-06-03,,
00-0029366,Adewale Ojomo,DE,1988-11-11,OjomAd00,15497
00-0038412,Moro Ojomo,DT,2001-08-15,OjomMo00,4362116
00-0038852,John Ojukwu,OT,1999-01-09,OjukJo00,4240015
00-0036552,Azeez Ojulari,LB,2000-06-16,OjulAz00,4379409
00-0039155,BJ Ojulari,LB,2002-04-05,OjulBJ00,4429111
00-0038765,Ty Okada,SAF,1999-06-04,OkadTy00,4247808
00-0030503,Alex Okafor,DE,1991-02-08,OkafAl00,15976
00-0026291,Frank Okam,DT,1985-10-16,OkamFr99,11385
00-0020829,Tony Okanlawon,DB,1979-03-04,OkanTo20,3999849
00-0012333,Chike Okeafor,OLB,1976-03-27,OkeaCh20,1842
00-0034940,Chidi Okeke,OT,1996-12-26,OkekCh00,3938130
00-0035687,Bobby Okereke,ILB,1996-07-29,OkerBo00,3117253
00-0030241,Earl Okine,DE,1990-01-04,OkinEa00,16551
00-0020255,Chukky Okobi,C,1978-10-18,OkobCh20,2695
00-0012334,Ramon Okoli,DT,1973-03-15,,
OKO276861,Steve Okoniewski,DT,1949-08-22,OkonSt20,
00-0037809,Chig Okonkwo,TE,1999-09-08,OkonCh00,4360635
00-0034768,Chukwuma Okorafor,OT,1997-08-08,OkorCh00,3129473
00-0030326,Kenny Okoro,DB,1989-10-18,OkorKe00,16097
00-0034807,Ogbo Okoronkwo,LB,1995-04-24,OkorOg00,3052667
00-0033014,Bennett Okotcha,DB,1993-02-07,OkotBe01,2577464
00-0025397,Amobi Okoye,DT,1987-06-10,OkoyAm99,10454
00-0039176,Basil Okoye,DT,2001-10-20,,5144942
00-0012335,Christian Okoye,RB,1961-08-16,OkoyCh00,
00-0030025,Lawrence Okoye,OT,1991-10-06,OkoyLa00,16155
00-0029979,Tristan Okpalaugo,LB,1989-10-10,OkpaTr00,16410
00-0027267,Ayanga Okpokowuruk,DE,1987-06-19,OkpoAy00,
00-0037602,Sam Okuayinonu,DT,1998-05-01,OkuaSa00,4569497
00-0036274,Jeff Okudah,CB,1999-02-02,OkudJe00,4241984
00-0027859,Russell Okung,OT,1988-10-07,OkunRu20,13242
00-0036249,Julian Okwara,DE,1997-12-27,OkwaJu00,4046690
00-0032655,Romeo Okwara,DE,1995-06-17,OkwaRo01,2980147
00-0025481,Michael Okwo,LB,1985-01-24,,
00-0036423,Albert Okwuegbunam,TE,1998-04-25,OkwuAl00,4035115
00-0030621,Michael Ola,OT,1988-04-19,OlaxMi00,16680
00-0039818,Kitan Oladapo,SAF,2000-10-10,OladKi00,4374037
00-0040752,Oluwafemi Oladejo,DE,2003-09-29,OladOl00,4876057
00-0012336,Gabriel Oladipo,DT,1968-05-04,,
00-0037324,Chris Oladokun,QB,1997-09-03,OladCh00,4044111
00-0040470,Jordan Oladokun,CB,2002-07-29,OladJo00,4601079
00-0039938,David Olajiga,DT,1997-11-03,OlajDa00,5211114
00-0024623,Sam Olajubutu,LB,1983-11-15,,11053
OLA415291,Cliff Olander,QB,1955-05-15,OlanCl00,
00-0039914,Praise Olatoke,WR,2000-06-23,OlatPr00,5215426
00-0030699,Deji Olatoye,CB,1991-07-20,OlatAy00,17224
00-0037239,Chris Olave,WR,2000-06-27,OlavCh00,4361370
00-0029492,Jamize Olawale,RB,1989-04-17,OlawJa00,15653
00-0025558,Clint Oldenburg,OT,1983-09-09,OldeCl20,10614
OLD118654,Bob Olderman,G,1962-06-05,OldeBo20,
00-0012340,Chris Oldham,DB,1968-10-26,OldhCh20,264
OLD474616,Ray Oldham,S,1951-02-23,OldhRa20,
OLD711924,Bill Olds,RB,1951-02-21,OldsBi00,
OLE332232,John Olenchalk,LB,1955-11-27,OlenJo20,
00-0012347,Mike Oliphant,RB,1963-05-19,OlipMi00,
00-0012348,Bobby Olive,WR,1969-04-22,OlivBo20,
00-0022694,Shane Olivea,OT,1981-10-07,OlivSh20,5734
00-0031277,Branden Oliver,RB,1991-05-07,OlivBr01,17452
00-0039650,Bryce Oliver,WR,2000-05-19,OlivBr02,4362617
00-0040012,Collin Oliver,LB,2002-09-23,OlivCo00,4683059
OLI259555,Darryl Oliver,RB,1964-07-13,OlivDa20,
00-0035230,Ed Oliver,DT,1997-12-12,OlivEd00,4039303
OLI311466,Frank Oliver,DB,1952-03-03,OlivFr20,
OLI363377,Greg Oliver,RB,1949-01-15,OlivGr00,
OLI415288,Hubie Oliver,RB,1957-11-12,OlivHu00,
00-0034357,Isaiah Oliver,FS,1996-09-30,OlivIs00,3915437
OLI467199,Jeff Oliver,OT,1965-07-28,OlivJe20,
00-0012357,Jimmy Oliver,WR,1973-01-30,,
OLI519110,Jack Oliver,OT,1962-02-03,OlivJa20,
00-0035249,Josh Oliver,TE,1997-03-21,OlivJo00,3921690
OLI529610,Maurice Oliver,LB,1967-06-14,OlivMa20,
00-0012360,Louis Oliver,S,1966-03-09,OlivLo20,6921
00-0024411,Melvin Oliver,DE,1983-07-25,OlivMe20,9783
00-0012362,Muhammad Oliver,DB,1969-03-12,OlivMu20,7294
00-0025788,Paul Oliver,S,1984-03-30,OlivPa20,10704
00-0012368,Winslow Oliver,RB,1973-03-03,OlivWi00,1001
